IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2018,false,,,,,,,,,,,,,271,,,,,,271,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2018,false,,,,,,,,,,,,,292,,,,,,292,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2018,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2018,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PAN,Panama,Year,2018,false,,,,,,,,,,,,,31,,,,,,31,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2018,false,,,,,,,,,,,,,34,,,,,,34,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2018,false,,,,,,,,,,,,,38,,,,,,38,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BLZ,Belize,Year,2018,false,,,,,,,,,,,,,4,,,,,,4,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,NAM,Namibia,Year,2018,false,,,,,,,,,,,,,4021,,,,,,4021,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2018,false,,,,,,,,,,,,,41,,,,,,41,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2018,false,,,,,,,,,,,,,48,,,,,,48,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2018,false,,,,,,,,,,,,,485,,,,,,485,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,BWA,Botswana,Year,2018,false,,,,,,,,,,,,,51,,,,,,51,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2018,false,,,,,,,,,,,,,51,,,,,,51,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2018,false,,,,,,,,,,,,,539,,,,,,539,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2018,false,,,,,,,,,,,,,5742,,,,,,5742,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2018,false,,,,,,,,,,,,,6,,,,,,6,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2018,false,,,,,,,,,,,,,602,,,,,,602,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2018,true,,,,,,,,,,,,,672,,,,,,672,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2018,false,,,,,,,,,,,,,6816,,,,,,6816,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2018,false,,,,,,,,,,,,,7,,,,,,7,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2018,false,,,,,,,,,,,,,75,,,,,,75,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2018,false,,,,,,,,,,,,,82,,,,,,82,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2018,false,,,,,,,,,,,,,9,,,,,,9,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2017,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2017,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2017,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2017,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2017,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2017,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2017,false,,,,,,,,,,,,,105,,,,,,105,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,NAM,Namibia,Year,2017,false,,,,,,,,,,,,,11874,,,,,,11 874,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2017,false,,,,,,,,,,,,,1297,,,,,,1297,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2017,false,,,,,,,,,,,,,13,,,,,,13,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2017,false,,,,,,,,,,,,,13,,,,,,13,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2017,false,,,,,,,,,,,,,15,,,,,,15,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2017,false,,,,,,,,,,,,,17,,,,,,17,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,ARG,Argentina,Year,2017,false,,,,,,,,,,,,,18,,,,,,18,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2017,false,,,,,,,,,,,,,19,,,,,,19,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2017,false,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BLZ,Belize,Year,2017,false,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2017,true,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2017,false,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2017,true,,,,,,,,,,,,,214,,,,,,214,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2017,false,,,,,,,,,,,,,23,,,,,,23,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2017,false,,,,,,,,,,,,,2663,,,,,,2663,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,MEX,Mexico,Year,2017,false,,,,,,,,,,,,,29,,,,,,29,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2017,false,,,,,,,,,,,,,2941,,,,,,2941,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2017,false,,,,,,,,,,,,,2974,,,,,,2974,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2017,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2017,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2017,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2017,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2017,false,,,,,,,,,,,,,38,,,,,,38,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PAN,Panama,Year,2017,false,,,,,,,,,,,,,40,,,,,,40,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2017,false,,,,,,,,,,,,,4020,,,,,,4020,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2017,false,,,,,,,,,,,,,414,,,,,,414,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2017,false,,,,,,,,,,,,,423,,,,,,423,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,DZA,Algeria,Year,2017,false,,,,,,,,,,,,,446,,,,,,446,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2017,false,,,,,,,,,,,,,4867,,,,,,4867,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2017,false,,,,,,,,,,,,,5,,,,,,5,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2017,false,,,,,,,,,,,,,57,,,,,,57,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2017,false,,,,,,,,,,,,,57,,,,,,57,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2017,false,,,,,,,,,,,,,57,,,,,,57,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,BWA,Botswana,Year,2017,false,,,,,,,,,,,,,62,,,,,,62,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2017,false,,,,,,,,,,,,,6234,,,,,,6234,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2017,false,,,,,,,,,,,,,670,,,,,,670,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2017,false,,,,,,,,,,,,,687,,,,,,687,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2017,false,,,,,,,,,,,,,69,,,,,,69,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,false,,,,,,,,,,,,,768,,,,,,768,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,,,,,,,,,,,,,79,,,,,,79,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2017,false,,,,,,,,,,,,,8,,,,,,8,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2017,false,,,,,,,,,,,,,868,,,,,,868,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BLZ,Belize,Year,2016,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,SLV,El Salvador,Year,2016,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,GTM,Guatemala,Year,2016,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2016,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PRY,Paraguay,Year,2016,false,,,,,,,,,,,,,10,,,,,,10,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,false,,,,,,,,,,,,,109,,,,,,109,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2016,false,,,,,,,,,,,,,11,,,,,,11,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2016,false,,,,,,,,,,,,,17,,,,,,17,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,false,,,,,,,,,,,,,1948,,,,,,1948,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,ARM,Armenia,Year,2016,false,,,,,,,,,,,,,2,,,,,,2,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TUR,Türkiye,Year,2016,false,,,,,,,,,,,,,208,,,,,,208,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,ECU,Ecuador,Year,2016,false,,,,,,,,,,,,,233,,,,,,233,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,SUR,Suriname,Year,2016,false,,,,,,,,,,,,,251,,,,,,251,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2016,false,,,,,,,,,,,,,27,,,,,,27,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2016,false,,,,,,,,,,,,,3,,,,,,3,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZAF,South Africa,Year,2016,false,,,,,,,,,,,,,3075,,,,,,3075,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,CHN,China,Year,2016,false,,,,,,,,,,,,,3149,,,,,,3149,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2016,false,,,,,,,,,,,,,358,,,,,,358,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,NAM,Namibia,Year,2016,false,,,,,,,,,,,,,3980,,,,,,3980,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,false,,,,,,,,,,,,,41,,,,,,41,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,true,,,,,,,,,,,,,411,,,,,,411,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PAN,Panama,Year,2016,false,,,,,,,,,,,,,42,,,,,,42,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,DZA,Algeria,Year,2016,false,,,,,,,,,,,,,420,,,,,,420,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,false,,,,,,,,,,,,,428,,,,,,428,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,MEX,Mexico,Year,2016,false,,,,,,,,,,,,,45,,,,,,45,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,PER,Peru,Year,2016,false,,,,,,,,,,,,,48,,,,,,48,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2016,false,,,,,,,,,,,,,502,,,,,,502,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,BRA,Brazil,Year,2016,false,,,,,,,,,,,,,5067,,,,,,5067,,,EN,2022-02-28T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2016,false,,,,,,,,,,,,,5110,,,,,,5110,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,false,,,,,,,,,,,,,53,,,,,,53,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,false,,,,,,,,,,,,,56,,,,,,56,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,,,,,,,,,,,,,5724,,,,,,5724,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2016,false,,,,,,,,,,,,,6,,,,,,6,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2016,false,,,,,,,,,,,,,611,,,,,,611,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,COL,Colombia,Year,2016,false,,,,,,,,,,,,,618,,,,,,618,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,BWA,Botswana,Year,2016,false,,,,,,,,,,,,,64,,,,,,64,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2016,false,,,,,,,,,,,,,65,,,,,,65,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2016,false,,,,,,,,,,,,,67,,,,,,67,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,ARG,Argentina,Year,2016,false,,,,,,,,,,,,,7,,,,,,7,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,GEO,Georgia,Year,2016,false,,,,,,,,,,,,,7,,,,,,7,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2016,false,,,,,,,,,,,,,71,,,,,,71,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2016,false,,,,,,,,,,,,,9,,,,,,9,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,PRK,Democratic People's Republic of Korea,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,HND,Honduras,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SEN,Senegal,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,TKM,Turkmenistan,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,UZB,Uzbekistan,Year,2015,false,,,,,,,,,,,,,0,,,,,,0,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2015,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2015,false,,,,,,,,,,,,,1,,,,,,1,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AMR,Americas,Country,ARG,Argentina,Year,2015,false,,,,,,,,,,,,,11,,,,,,11,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,MDG,Madagascar,Year,2015,true,,,,,,,,,,,,,1167,,,,,,1167,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2015,false,,,,,,,,,,,,,129,,,,,,129,,,EN,2022-02-10T05:00:00.000Z
MALARIA_IMPORTED,Number of imported malaria cases,numeric,AFR,Africa,Country,SWZ,Eswatini,Year,2015,false,,,,,,,,,,,,,157,,,,,,157,,,EN,2022-02-10T05:00:00.000Z
